season,celebrity,week,fan_votes_mean,fan_votes_std,fan_votes_p05,fan_votes_p95,n_runs
30,Christine Chiu,1,587.8811826492213,186.07062476003253,300.4298522737964,871.5845795490142,50
30,Christine Chiu,2,590.3341826598478,117.3834868902705,422.87591384301567,791.8358437410358,50
30,Christine Chiu,3,283.0838544503477,87.14249815081624,167.2899588398228,416.1120659650459,50
30,Cody Rigsby,1,459.67859588772814,185.93592592761303,187.59816121565586,765.0827233522699,50
30,Cody Rigsby,2,493.22406927042596,112.3208515044376,334.1333584589727,660.5778445026633,50
30,Cody Rigsby,3,659.3000288532636,207.374513237469,297.7614566760163,956.4216346520669,50
30,Cody Rigsby,4,595.9161456022637,140.31486715900928,420.22126908110306,841.7119576374421,50
30,Cody Rigsby,5,807.8002828010873,200.65097904994042,448.9789605444117,1063.7062607971204,50
30,Cody Rigsby,6,714.5328666633392,151.579250578122,475.8063180004963,977.1203969077256,50
30,Cody Rigsby,7,695.659169075207,142.07799961795203,454.1082015831276,956.7983191317933,50
30,Cody Rigsby,8,905.4134429812464,87.71102020316313,776.3102680973418,1024.8937623331833,50
30,Cody Rigsby,9,1560.0533000330324,122.34566953498081,1365.5686428059814,1742.80124948558,50
30,Cody Rigsby,10,1691.1861205091557,95.42983075970366,1545.9213200585725,1844.1824339331456,50
30,Iman Shumpert,1,560.3888963892584,154.6136449218067,294.7361847592165,771.1221933866186,50
30,Iman Shumpert,2,561.681488070667,140.55349577340763,353.79919557186616,762.7551416152014,50
30,Iman Shumpert,3,762.9953509114937,187.45778428368513,490.97998400555167,1078.5294739584685,50
30,Iman Shumpert,4,762.8045496488323,157.7437417026469,566.1438548339379,973.5230515753468,50
30,Iman Shumpert,5,1083.6971724031798,241.03290503172087,679.4782030124388,1447.4269508535572,50
30,Iman Shumpert,6,1181.8963042061177,160.549299902822,911.2234557484186,1415.2048195922391,50
30,Iman Shumpert,7,1396.2745126390118,135.10396419451624,1154.2496817195126,1614.127089014147,50
30,Iman Shumpert,8,1618.9869694798344,118.50488075045045,1427.977416762857,1800.5291472113954,50
30,Iman Shumpert,9,1715.2998379540163,304.0740474932365,1339.7130418540405,2281.457333019949,50
30,Iman Shumpert,10,2405.6793786358585,193.58157963557542,2140.22402873763,2709.8185854351955,50
30,Jimmie Allen,1,728.554436589412,191.46281576056768,368.1085258152563,967.3122761167987,50
30,Jimmie Allen,2,733.4864988524554,158.67223868595048,532.4107048288471,986.7221388281681,50
30,Jimmie Allen,3,702.7877709417107,191.50073872643276,466.95604504425063,1050.8509726872735,50
30,Jimmie Allen,4,792.9525478196232,151.0027560201686,553.1058352014053,982.3917467704366,50
30,Jimmie Allen,5,923.8189062497512,153.78127645868915,729.9413496797866,1169.234705264902,50
30,Jimmie Allen,6,844.0293085827839,115.68308830442962,663.3750369930278,1046.6975558261463,50
30,Jimmie Allen,7,757.2901507513706,110.74721644547266,599.5446130108386,908.4795204365709,50
30,Jimmie Allen,8,692.5834500592143,161.32958735222002,444.8546562477998,958.7535798425142,50
30,JoJo Siwa,1,1129.944419006569,186.31606852934695,824.7699953094626,1375.5499527277555,50
30,JoJo Siwa,2,1169.221942673275,145.56300435810016,913.3738170734426,1401.9584121855441,50
30,JoJo Siwa,3,1229.0169934241555,237.51613433448955,849.7885780260965,1580.6747948304153,50
30,JoJo Siwa,4,1396.253421996035,155.00751085020616,1155.5762774438965,1612.478725351756,50
30,JoJo Siwa,5,1528.97127716861,267.7688687340989,1050.9745217600896,1881.5670425880623,50
30,JoJo Siwa,6,1811.6455693781077,177.85651189850975,1540.5788478481124,2058.425496536428,50
30,JoJo Siwa,7,2117.617417838459,127.58528413779683,1901.7199604399284,2298.15065398414,50
30,JoJo Siwa,8,2354.2153555913105,131.5148718151817,2182.148345039729,2580.5377503531886,50
30,JoJo Siwa,9,2778.259448428449,199.9267454976146,2442.9228913372663,3091.1082023275617,50
30,JoJo Siwa,10,3337.256703475039,119.58352251248047,3139.403310197101,3526.1731314543363,50
30,Kenya Moore,1,564.807424649199,177.89279735000125,292.5233944054675,844.2551386495325,50
30,Kenya Moore,2,540.5423455123973,135.0908239862494,330.39758881502036,732.6055594402693,50
30,Kenya Moore,3,492.2356194896994,168.63327413428323,293.21035181634124,792.0303920641026,50
30,Kenya Moore,4,512.6673084849907,178.1081892909113,235.68883436756082,827.5521533178279,50
30,Kenya Moore,5,626.5014637225271,104.32366444627755,461.53830580884926,809.2938810521489,50
30,Kenya Moore,6,599.8407515400932,110.6791513783617,450.2137516258348,770.5019797870435,50
30,Martin Kove,1,104.88960666123607,121.63224893444814,1.0,292.22215092511226,50
30,Martin Kove,2,111.4092808027189,93.29331472107955,1.000000000000051,291.64682576359246,50
30,Matt James,1,480.0938120437667,164.22801835787504,232.37363995280995,739.5990827778223,50
30,Matt James,2,459.8065599099901,162.82679613413487,201.90791141106047,712.6420018842279,50
30,Matt James,3,549.262857362791,182.49113746209466,268.20957370936816,839.5909557480294,50
30,Matt James,4,398.1198260090233,131.11605112367195,175.50905190520092,604.5898533100755,50
30,Melanie C,1,859.9986337532532,166.80417335996856,640.6756289752781,1155.3952478161386,50
30,Melanie C,2,855.4590046587374,105.84281607220507,708.2047560065088,1036.238635533754,50
30,Melanie C,3,715.0197664359833,235.88492751204188,415.2254445781215,1110.6513852991689,50
30,Melanie C,4,786.1618326648239,162.16547016310528,517.3897918598053,1015.6282885539092,50
30,Melanie C,5,469.90917605303787,105.19359756171286,315.1266213691857,619.2089510489554,50
30,Melora Hardin,1,860.5052654248304,199.9568029285954,517.7332662772822,1183.8446070716604,50
30,Melora Hardin,2,872.7284106163693,146.47524974806836,629.2956036121946,1103.8731710843263,50
30,Melora Hardin,3,904.0727552297603,238.97457051317753,560.8246455826295,1261.359283593679,50
30,Melora Hardin,4,875.7555633868601,185.96861500357429,499.01359114354807,1121.4263920914668,50
30,Melora Hardin,5,853.4274022101932,234.7770444521207,564.4782766623289,1286.5894585350627,50
30,Melora Hardin,6,885.7891437524806,153.34169213725542,669.4435691001188,1196.5435926909959,50
30,Melora Hardin,7,858.5323024209117,152.29613495855327,629.7347145836193,1111.7074255910431,50
30,Melora Hardin,8,863.9819367566524,162.8682625074418,606.6998673706736,1147.1652836626206,50
30,Melora Hardin,9,1024.9183026560136,146.49910011998767,817.6823010084177,1252.379848880475,50
30,"Mike ""The Miz"" Mizanin",1,587.688748594368,192.44495907740998,289.23644948136376,908.9748362557767,50
30,"Mike ""The Miz"" Mizanin",2,571.7648729724979,143.11739985789376,382.0333061311501,796.9170956162504,50
30,"Mike ""The Miz"" Mizanin",3,510.8306621212756,178.61525256733557,255.0703617021993,858.4738135294101,50
30,"Mike ""The Miz"" Mizanin",4,512.3544016573475,157.59123791341648,268.3811953953603,742.8467617066459,50
30,"Mike ""The Miz"" Mizanin",5,680.9303120732712,248.55036046938594,234.48000830939884,1022.7153490843774,50
30,"Mike ""The Miz"" Mizanin",6,572.4889875929757,170.45355176412215,311.61205163694365,847.7380741943808,50
30,"Mike ""The Miz"" Mizanin",7,504.32143699923785,123.46083780108039,269.13429154373546,712.1842234182442,50
30,Olivia Jade,1,874.4111292180179,227.87575796457057,561.236218908589,1191.0536763558716,50
30,Olivia Jade,2,937.2918181461521,138.42322908831906,690.0875929043184,1173.0699694229888,50
30,Olivia Jade,3,910.4949743693111,214.45692827473172,588.2712095986291,1215.5181363603458,50
30,Olivia Jade,4,1008.2061746211039,143.40282734056015,791.7892219203176,1244.717819719394,50
30,Olivia Jade,5,988.7798918506351,278.93092048914616,697.5381669379074,1483.9807626003403,50
30,Olivia Jade,6,1076.1845450453852,164.99981564794626,855.725228759073,1348.0475129212227,50
30,Olivia Jade,7,1094.6482586978075,139.81996621324322,908.212155328201,1365.2315155205774,50
30,Olivia Jade,8,862.1081106100708,88.24979747498783,728.1252988081818,999.7809737382717,50
30,Suni Lee,1,815.0471126196954,192.90421306840472,489.24658410307444,1105.1160843754158,50
30,Suni Lee,2,797.3026765713294,137.37312042104557,610.494645832414,1032.781463012878,50
30,Suni Lee,3,781.4871469277163,236.09730679457363,405.6948482340444,1151.258065922774,50
30,Suni Lee,4,849.9158423739867,177.62020643264793,575.9696685641707,1160.0266310835414,50
30,Suni Lee,5,799.427046002973,209.82555269457967,505.8282347566306,1212.278654814247,50
30,Suni Lee,6,914.2932382749709,130.10937584697993,699.1721601062051,1118.7379189312753,50
30,Suni Lee,7,958.1830681480975,144.93286242722883,723.9121307387929,1190.0589451943063,50
30,Suni Lee,8,956.680898564995,149.8554336488034,734.2446365611456,1165.1990320199639,50
30,Suni Lee,9,962.0428716369627,138.017990483516,797.3550481597055,1200.4857215424113,50
31,Charli D'Amelio,1,1223.5702054684236,186.33872864708198,965.4079921781924,1476.1622799294162,50
31,Charli D'Amelio,2,1249.927359104217,133.1101482121229,1016.0149274384751,1445.2153121377555,50
31,Charli D'Amelio,3,1331.0825242287128,153.60723443725712,1090.9316068834419,1547.6756851840498,50
31,Charli D'Amelio,4,1446.4195643698924,121.5375891931571,1227.2140791834831,1668.9110196334502,50
31,Charli D'Amelio,5,1654.9866746388893,144.80693843796192,1477.741547268501,1888.557829039561,50
31,Charli D'Amelio,6,1964.5029413994773,120.36235021772974,1777.3223426763127,2168.683680103656,50
31,Charli D'Amelio,7,2228.9463263754938,139.09873139400565,1996.4067317521603,2402.8530113343186,50
31,Charli D'Amelio,8,2564.618782588045,139.34127058756755,2336.4812998763264,2786.433367082181,50
31,Charli D'Amelio,9,2907.409239734708,131.61298879710907,2697.9910790473295,3085.5367583797342,50
31,Charli D'Amelio,10,3389.1804361161617,107.87128020060389,3215.500298265309,3557.4524484223275,50
31,Cheryl Ladd,1,236.0172227650545,170.02805822242237,1.0,504.2248270845943,50
31,Cheryl Ladd,2,251.18453723688825,132.63843447272808,64.6164325295498,433.0670945382255,50
31,Cheryl Ladd,3,229.8996385502048,101.87729958760843,52.31620758306765,371.4357318766509,50
31,Daniel Durant,1,737.7701045991926,194.30751109383715,440.65420758563516,1048.3493981152453,50
31,Daniel Durant,2,733.9488216929756,161.53156353655032,513.4015724389071,990.2023695921173,50
31,Daniel Durant,3,746.8274869677564,137.52387606131978,510.18756290302684,949.5534111803196,50
31,Daniel Durant,4,733.421733936088,138.6989785577453,524.6544262903492,960.4018624732664,50
31,Daniel Durant,5,727.5976736264479,125.9697868688288,568.2379628085017,889.1255469639527,50
31,Daniel Durant,6,803.4366822000084,153.88690154593004,559.3086969902006,1079.1113722408907,50
31,Daniel Durant,7,809.9715071063177,130.0497454262122,621.2762213863338,976.0905408712258,50
31,Daniel Durant,8,876.5009052694566,123.0845846438137,683.961010368766,1033.559859601964,50
31,Daniel Durant,9,878.2245394780105,113.00069031316511,691.6175620585263,1048.6893655914228,50
31,Gabby Windey,1,1055.1729199480908,215.28306748110245,731.0125543006992,1404.6853597609954,50
31,Gabby Windey,2,1092.9269332256838,168.73672714997315,820.957264472938,1338.7811703317657,50
31,Gabby Windey,3,1137.6059705458135,144.7707439329023,915.6632023361228,1414.9771278733485,50
31,Gabby Windey,4,1238.1114214581953,125.45010257594038,1054.1315160262448,1460.5286111976582,50
31,Gabby Windey,5,1354.836928413599,167.81836064656198,1198.3885263010698,1568.7512886973543,50
31,Gabby Windey,6,1710.8650650261322,162.5124747869132,1509.6876867604806,1909.4604052589168,50
31,Gabby Windey,7,1996.643355083454,145.53045322609375,1742.6039776172975,2188.422315503261,50
31,Gabby Windey,8,2286.5048878513217,171.04546229915306,1988.88461349263,2569.7055850260517,50
31,Gabby Windey,9,2673.9221154764446,131.17541294009695,2486.8484689077627,2904.322401087262,50
31,Gabby Windey,10,3194.845423810899,115.05019542442255,2992.3072091148674,3346.7281710828943,50
31,Heidi D'Amelio,1,863.3498237343978,186.59103236533497,576.7628208247455,1149.610195620946,50
31,Heidi D'Amelio,2,855.1274136296582,136.36484441425995,642.3094601078282,1094.7338846753576,50
31,Heidi D'Amelio,3,882.1808427757387,112.12269623486806,717.8351384334446,1051.0262866164774,50
31,Heidi D'Amelio,4,838.520567946761,107.69496406648953,680.8649498269094,1012.6595658187797,50
31,Heidi D'Amelio,5,854.7686204250983,155.48513133897328,555.1968660838131,1041.0518783407879,50
31,Heidi D'Amelio,6,889.2665257218313,122.98982009700214,699.2065559585146,1059.7535174126624,50
31,Heidi D'Amelio,7,915.9552299707101,110.92556715530856,758.3366141226024,1082.61937020327,50
31,Heidi D'Amelio,8,842.0463905872009,94.80421511841638,687.281099686653,982.6235814710652,50
31,Jason Lewis,1,144.66632429169766,118.38091907871163,1.0,337.8254096087913,50
31,Jessie James Decker,1,452.3813843440959,144.95103717626188,235.9355919057821,677.23603520859,50
31,Jessie James Decker,2,478.05691363249076,148.13177683530532,289.3229562063146,710.578648354416,50
31,Jessie James Decker,3,513.4093182200081,167.95124626932397,258.1344995232219,779.7917625673801,50
31,Jessie James Decker,4,537.0203413735774,135.9379673964073,334.47993746153367,796.5167078582888,50
31,Jessie James Decker,5,567.3390520367852,111.10127645243256,365.4290136460419,743.8280477063649,50
31,Jessie James Decker,6,606.2634898341262,104.8209480611328,429.9545765983086,762.8629213179349,50
31,Jordin Sparks,1,732.4910203320964,223.5487472990482,442.156502052557,1143.6924575651826,50
31,Jordin Sparks,2,711.254203066218,180.351364050273,442.86243638424236,1005.2301031088601,50
31,Jordin Sparks,3,725.1232374371968,144.94245070386526,500.23904180958885,983.8692378736428,50
31,Jordin Sparks,4,729.0872440098442,147.0841287909944,508.57255357294144,974.4796191142661,50
31,Jordin Sparks,5,704.7824105499992,199.85622986638734,403.06897999270024,892.6687160118981,50
31,Jordin Sparks,6,790.1416321898488,169.48486366891365,547.706673984257,1060.138303790399,50
31,Jordin Sparks,7,756.8200762182773,94.43326798616769,582.9929611118306,896.9544405313251,50
31,Joseph Baena,1,409.4124569784259,204.3300912440374,28.270168580803954,752.1213272396466,50
31,Joseph Baena,2,470.67647555242957,120.68620451645643,295.1571354854454,629.3639437576115,50
31,Joseph Baena,3,469.2975683798634,132.89977215565528,230.8366297482109,646.8108268886464,50
31,Joseph Baena,4,429.756761104708,117.4050908558044,246.04425481040596,603.5275371421275,50
31,Joseph Baena,5,398.0457434646924,145.21768122201524,214.53167746268923,616.7069557681814,50
31,Sam Champion,1,299.3972153469603,180.7663209420074,16.573936822869022,559.3442487398898,50
31,Sam Champion,2,332.5250700577154,143.36050459419388,116.77624720972796,633.5231296035836,50
31,Sam Champion,3,341.3825954582296,142.55016987474175,113.71193711743187,602.8442620757276,50
31,Sam Champion,4,334.47884622951926,99.42684493492075,188.20729082729355,509.05895720791165,50
31,Selma Blair,1,772.1763195859597,181.16262830702115,479.8601223448984,1015.3107064615914,50
31,Selma Blair,2,757.1515646029416,144.39587131650396,536.1557242104669,981.0183038495715,50
31,Selma Blair,3,750.4975157125684,130.0344204112157,586.1894403043236,995.0603953680824,50
31,Selma Blair,4,743.4157833073591,136.30436969396442,545.8541054301871,956.0482109582357,50
31,Selma Blair,5,701.1817070174345,175.79744608642255,480.3511555816745,892.9327099540661,50
31,Shangela,1,862.1485621282612,182.9824078642543,621.6215655963899,1151.230900677965,50
31,Shangela,2,854.9701426694569,136.2609593720624,653.6907310229202,1095.4787897914982,50
31,Shangela,3,887.8304888863686,123.12409363139754,739.1343515181436,1086.7972267673408,50
31,Shangela,4,921.7005186939499,135.89827172365406,686.8658356892257,1126.4807297584086,50
31,Shangela,5,960.6376162474079,168.78993621909854,731.2805166865573,1170.1586037227485,50
31,Shangela,6,1065.953972092149,139.7687290907724,845.3568116444296,1272.305988438826,50
31,Shangela,7,1127.2916784927502,135.42890428414145,861.8505103904354,1333.1368744671818,50
31,Shangela,8,1211.7312888912522,119.5572798997415,1035.0922661534792,1442.0538298868867,50
31,Shangela,9,1337.3122292874305,116.2627180792037,1197.2504690674234,1567.7990999500587,50
31,Shangela,10,1676.1277734364264,85.99452983854442,1544.0093096688336,1810.5081249946604,50
31,Teresa Giudice,1,252.80779534962446,167.41423751573507,5.261359298937103,513.8962344018473,50
31,Teresa Giudice,2,238.66521333657536,123.46354592810486,41.9041821661776,450.91386021141983,50
31,Trevor Donovan,1,621.0978758846596,186.7663330918691,362.92296332426383,942.1378301921983,50
31,Trevor Donovan,2,619.7928228870835,149.51512711547713,396.5664199412749,874.7664646839302,50
31,Trevor Donovan,3,680.5345431162863,134.12638920722821,425.96066895622255,867.6223757743455,50
31,Trevor Donovan,4,721.041634784248,94.3048189994068,576.596748856783,858.3100859212498,50
31,Trevor Donovan,5,733.7390291349035,108.42536612912852,534.0359301540244,908.1580703107838,50
31,Trevor Donovan,6,799.4582319713892,112.5544731574386,657.7142412552448,960.2228913094539,50
31,Trevor Donovan,7,777.0153224010809,110.89783295025286,615.0824130210027,968.3224756509577,50
31,Trevor Donovan,8,783.2043645205475,144.92646195328365,552.7650034282091,994.0995349751215,50
31,Trevor Donovan,9,786.0375719277475,139.4262537532016,529.9910355199005,996.6336900222221,50
31,Vinny Guadagnino,1,258.0743712839564,173.61544169520582,1.0,532.8519914791652,50
31,Vinny Guadagnino,2,258.855261660794,126.19441159288242,55.983534499520715,501.8872079818935,50
31,Vinny Guadagnino,3,232.01162019008106,107.71529432964455,94.16566049556748,429.4270843049731,50
31,Vinny Guadagnino,4,210.82393865550006,96.03726375037608,82.80735431415691,386.4236264223221,50
31,Vinny Guadagnino,5,212.92314831314468,175.3113353077023,60.3407713073734,384.48143784110596,50
31,Vinny Guadagnino,6,196.3612778271806,128.95737519913686,71.32978555705465,454.68456949325025,50
31,Vinny Guadagnino,7,200.8183455318666,122.90695046858592,19.80269956924034,431.1806349768082,50
31,Vinny Guadagnino,8,171.25375766367742,100.14933291723626,1.0,344.3295635975074,50
31,Wayne Brady,1,1079.466397959103,191.57429918389622,784.8583753013596,1360.0986930429863,50
31,Wayne Brady,2,1094.9372676448727,158.18617069411707,837.1601274013683,1308.4951120098642,50
31,Wayne Brady,3,1072.316649531172,117.41453578870845,875.8953197550952,1262.2886437927014,50
31,Wayne Brady,4,1116.2016441303579,99.95259648316502,962.8213121159503,1256.0491391839269,50
31,Wayne Brady,5,1129.1613961315984,255.084113649698,907.0641854414017,1297.4806401822734,50
31,Wayne Brady,6,1173.7501817378572,160.18224715133294,956.4930017669701,1381.957851780915,50
31,Wayne Brady,7,1186.5381588200487,126.16233456031462,993.5509941552692,1400.4768463148355,50
31,Wayne Brady,8,1264.1396226284983,149.82257495696302,1018.6581619969107,1469.8705335092789,50
31,Wayne Brady,9,1417.0943040956581,111.5117459726517,1252.1038274435425,1595.15487180934,50
31,Wayne Brady,10,1739.8463666365126,106.31910691022343,1554.216046744513,1869.3011836738726,50
32,Adrian Peterson,1,507.12056538259804,205.2257539145237,115.94825092306252,819.5874604320596,50
32,Adrian Peterson,2,559.9778869411023,157.938957523522,319.66455892457236,851.5233927130029,50
32,Adrian Peterson,3,502.81736895178204,124.48055126765645,292.2596294111853,667.6951351767318,50
32,Adrian Peterson,4,303.2306094818009,91.07216283533478,109.28829262174187,431.94159357175033,50
32,Alyson Hannigan,1,446.795428612961,196.7608493562027,126.10863731380516,757.1094330548046,50
32,Alyson Hannigan,2,434.6704384126676,184.16259288610865,200.19055170976608,766.3099760241784,50
32,Alyson Hannigan,3,504.61366494486157,131.2346533935148,288.46089846052655,697.1976263515961,50
32,Alyson Hannigan,4,552.9047246909994,157.9239546675714,302.5843596711187,820.5925918662215,50
32,Alyson Hannigan,5,677.8317200916524,119.41473430481844,480.0307625946249,820.4831988636479,50
32,Alyson Hannigan,6,789.6451002005723,151.69134906060074,570.3239706837521,991.8515985588729,50
32,Alyson Hannigan,7,1209.40546885772,359.57545498336646,481.9262605635459,1600.5108811269579,50
32,Alyson Hannigan,8,1085.3625415365302,209.08096251619003,706.2005598138818,1363.7487692274267,50
32,Alyson Hannigan,9,965.1540491413843,160.05265156564187,671.2436939166734,1186.409353623561,50
32,Alyson Hannigan,10,876.84653668918,134.05022251618587,662.3527627188897,1073.2922610151559,50
32,Alyson Hannigan,11,757.815507265871,128.07042594264698,542.733470460534,972.785462116277,50
32,Ariana Madix,1,1295.4105029249417,227.22983424116626,1010.8234965299323,1692.7890471820538,50
32,Ariana Madix,2,1320.5528902675705,217.98513218133846,964.7618325762716,1622.730020263481,50
32,Ariana Madix,3,1396.6030410140488,122.18537001362031,1196.7757857206486,1569.2430168235062,50
32,Ariana Madix,4,1492.5677402859355,191.3233375925469,1165.715944733892,1772.7019411648257,50
32,Ariana Madix,5,1572.775939814953,174.40035128132484,1240.6332821922679,1799.238880084831,50
32,Ariana Madix,6,1655.7339979346166,192.2940050401003,1363.727692287809,2012.7321539084828,50
32,Ariana Madix,7,1478.2712705097813,352.9194686767483,1016.6249459035228,2121.337150100974,50
32,Ariana Madix,8,1788.1229143879102,230.1537403158658,1419.039544560382,2125.860333583106,50
32,Ariana Madix,9,2055.2699861424608,143.99595418609388,1830.7782750516758,2275.628569252777,50
32,Ariana Madix,10,2169.4361276540258,127.11476958501217,1957.730762841215,2362.2498726722993,50
32,Ariana Madix,11,2226.3206366627546,74.96092583444555,2111.2292256229953,2360.819854077771,50
32,Barry Williams,1,473.1843522397162,178.53182106719657,222.10569644411729,780.6360510648342,50
32,Barry Williams,2,547.3674436401768,188.41220923362994,322.9772201941464,881.8073749908411,50
32,Barry Williams,3,522.4477519607918,144.4678012432669,296.4276533955979,751.3197806186777,50
32,Barry Williams,4,601.1829639924836,172.4204645230702,343.4762622910338,883.2038653903396,50
32,Barry Williams,5,580.4026484650726,186.1516415617243,235.57648341325827,848.8181360603865,50
32,Barry Williams,6,660.7656029646458,151.05128354429,409.0163622710584,909.9163473445383,50
32,Barry Williams,7,1291.5968842851664,416.8881398942413,453.4368420107663,1775.8638477352745,50
32,Barry Williams,8,993.7690003031114,215.1928693324012,635.7370284222397,1261.2053723799893,50
32,Charity Lawson,1,1244.2088250372315,200.944746943038,904.301324266027,1500.0682916494727,50
32,Charity Lawson,2,1296.8972963560343,165.36482608763276,1028.234175405645,1530.0923104411743,50
32,Charity Lawson,3,1314.4865116653837,133.88079472440464,1107.9286439806463,1523.5453189634136,50
32,Charity Lawson,4,1349.5668401530922,169.8428373853755,1033.5963321227302,1629.3791313369616,50
32,Charity Lawson,5,1441.3684044226518,131.7967020312118,1209.947645444188,1631.3930617271963,50
32,Charity Lawson,6,1623.684035634415,163.27167126769808,1357.264394033811,1886.9755794315145,50
32,Charity Lawson,7,1495.0927652495407,368.8251175939357,998.005289672637,2099.92526149789,50
32,Charity Lawson,8,1782.3576674899439,208.72384239900805,1502.1656839746222,2121.5561106487376,50
32,Charity Lawson,9,2030.8799178459014,154.79574424163098,1747.663577368631,2239.5089726026586,50
32,Charity Lawson,10,2190.672496156172,92.4232174213656,2050.6021511904305,2326.9223860281677,50
32,Charity Lawson,11,2168.2452945229875,91.38409864352316,2019.7978578099705,2272.60686845795,50
32,Harry Jowsey,1,315.04503266150607,190.90456130748424,1.0,627.4019494599505,50
32,Harry Jowsey,2,374.8767542786365,164.06560419524416,142.61130547643762,636.514260330366,50
32,Harry Jowsey,3,321.6953010304706,124.55428844871865,143.46442851290877,533.9444632591238,50
32,Harry Jowsey,4,391.76641906156465,101.67550821982701,256.76705776534317,569.6474457980868,50
32,Harry Jowsey,5,330.53822071499036,158.94084887830266,132.99619967133,634.1365536312911,50
32,Harry Jowsey,6,372.7046986136544,193.03546448752277,25.388925992876054,593.5088756714191,50
32,Harry Jowsey,7,463.1377367190757,351.1421312156465,48.54485867553835,1157.087990435043,50
32,Harry Jowsey,8,437.50648044097403,210.70737680771086,131.21344641019056,815.652316441118,50
32,Harry Jowsey,9,487.9598406122555,137.65141590224738,307.57779777851147,751.8566590636121,50
32,Jamie Lynn Spears,1,493.7973916258816,201.5241412398966,121.21508695476888,792.0288385085188,50
32,Jamie Lynn Spears,2,220.75303523923657,103.25524676832244,55.62433414712565,400.90360111078246,50
32,Jason Mraz,1,1321.249866380016,181.4500241666419,1013.3463101068996,1608.5493610231122,50
32,Jason Mraz,2,1357.6738694932073,212.2360301746505,1073.5626349491959,1733.6632062725225,50
32,Jason Mraz,3,1376.3330065375155,163.18402313646914,1149.352395614117,1627.5218681745648,50
32,Jason Mraz,4,1380.7406411363795,204.3879661267053,1115.1847578437614,1716.7601437945107,50
32,Jason Mraz,5,1434.9849609052553,172.81170000898717,1128.9665325019735,1666.623582667856,50
32,Jason Mraz,6,1555.3743077661718,171.3233918063342,1243.5544152364807,1777.145334663347,50
32,Jason Mraz,7,1444.8258847471377,368.6463913177334,945.3906600254099,2031.4799531042493,50
32,Jason Mraz,8,1756.8755004739148,229.3592064517683,1472.8509930504895,2157.3044211895053,50
32,Jason Mraz,9,2058.6152401104105,167.58079557978397,1809.702471917024,2370.580926845343,50
32,Jason Mraz,10,2215.9835945751975,98.51430888227762,2045.4169381238205,2355.011267800975,50
32,Jason Mraz,11,2271.6750758362828,101.74874825024054,2089.0381154751135,2436.0843961376527,50
32,Lele Pons,1,978.5087791892486,220.296752802788,615.4739089272189,1276.173820734906,50
32,Lele Pons,2,1001.045942161494,202.39432742331155,693.1595087413517,1288.5121712837904,50
32,Lele Pons,3,1009.2881543763776,125.89838692436967,806.628935874504,1179.7637740851098,50
32,Lele Pons,4,1063.7386298724293,177.8682933840865,764.8704480674241,1348.3859229131979,50
32,Lele Pons,5,1098.9993495671351,154.48071398532554,868.4587552319515,1312.8265601646501,50
32,Lele Pons,6,1044.1372623977702,210.440070544832,723.4485285785532,1378.4114272371653,50
32,Lele Pons,7,736.211595135191,332.5015777142683,289.6069604748954,1230.9242624332617,50
32,Matt Walsh,1,104.60720447528205,121.0897342813496,1.0,346.9917978949466,50
32,Mauricio Umansky,1,444.6712063116704,220.62413868771444,122.94884609240603,794.1886972606516,50
32,Mauricio Umansky,2,494.61180762737814,169.62403337787282,221.82488701463117,723.2664442699689,50
32,Mauricio Umansky,3,523.2833764806281,138.94475889181936,271.5589736906746,765.3056158517793,50
32,Mauricio Umansky,4,568.5757220829686,130.34326796759748,381.9485682307015,793.0344625671481,50
32,Mauricio Umansky,5,597.544255598834,130.10319658950925,342.7782926286731,781.6590164821185,50
32,Mauricio Umansky,6,439.7002519019801,159.46356902179468,243.8944979618837,754.7609188890226,50
32,Mira Sorvino,1,650.7518786609598,217.09122546280375,327.8728203741204,1054.2867588532902,50
32,Mira Sorvino,2,658.5078958016063,206.95862362343172,353.4755975948104,1000.9757466495959,50
32,Mira Sorvino,3,673.9476948765492,144.28251064522777,488.23122388781525,920.8583639228226,50
32,Mira Sorvino,4,684.3085352660487,179.02328736862898,416.8425628700182,954.5087813669492,50
32,Mira Sorvino,5,515.6573846468272,122.03123997235465,290.54233339921075,673.2404641092902,50
32,Tyson Beckford,1,320.6565354447884,182.7863378312641,8.676179121984713,676.0809126397403,50
32,Tyson Beckford,2,293.9298157479609,122.04242220231987,41.99194895833502,481.09367974219043,50
32,Tyson Beckford,3,307.67899186996954,111.1202234029829,134.08358360529115,473.9540863743974,50
32,Xochitl Gomez,1,1403.9924310531992,182.08848148422894,1105.7138548883672,1672.5022206722183,50
32,Xochitl Gomez,2,1439.1349240329291,233.30584175407597,1109.664149161899,1798.0542920354615,50
32,Xochitl Gomez,3,1546.805136291622,156.88635578894514,1334.7835844862268,1805.9559620262914,50
32,Xochitl Gomez,4,1611.4171739762976,171.18671659786068,1339.2523187282184,1881.580377512975,50
32,Xochitl Gomez,5,1749.8971157726287,151.88327382790837,1558.7559641590585,2000.6959662672168,50
32,Xochitl Gomez,6,1858.2547425861735,212.02862589761833,1493.5564510685424,2156.422851647036,50
32,Xochitl Gomez,7,1881.4583944963867,594.1836294156644,1138.095279921128,2951.873804977456,50
32,Xochitl Gomez,8,2156.0058953676153,331.7702670714722,1751.5535306834038,2690.0302196378643,50
