season,celebrity,week,fan_votes,judge_score,eliminated
21,Alexa PenaVega,4,1197.512975178768,21.0,False
21,Andy Grammer,4,1061.9087112065836,23.0,False
21,Bindi Irwin,4,1551.9399909868919,28.0,False
21,Carlos PenaVega,4,1358.8121056645523,25.0,False
21,Gary Busey,4,340.40545600244633,16.0,True
21,Hayes Grier,4,1023.844681464241,27.0,False
21,Nick Carter,4,1337.9632246763852,27.0,False
21,Paula Deen,4,270.43545016108425,18.0,False
21,Tamar Braxton,4,1059.5951085613049,27.0,False
21,Alek Skarlatos,5,753.6584383046498,29.0,False
21,Alexa PenaVega,5,1248.5528783178374,40.0,False
21,Andy Grammer,5,1076.8305241879382,36.0,False
21,Bindi Irwin,5,1706.7669530489654,37.0,False
21,Carlos PenaVega,5,1484.4676187035398,39.0,False
21,Hayes Grier,5,1041.3294998340184,30.0,False
21,Nick Carter,5,1393.8815624648985,35.0,False
21,Paula Deen,5,280.3841306077398,26.0,False
21,Tamar Braxton,5,1014.1283945304122,29.0,False
21,Alek Skarlatos,6,679.7104202019592,30.0,False
21,Alexa PenaVega,6,1253.0340107836296,30.0,False
21,Andy Grammer,6,1030.9475727914376,40.0,False
21,Bindi Irwin,6,1852.6426306730054,40.0,False
21,Carlos PenaVega,6,1600.0426979324545,38.0,False
21,Hayes Grier,6,1008.7540742478429,32.0,False
21,Nick Carter,6,1414.3884359143535,39.0,False
21,Paula Deen,6,254.1600071780113,24.0,True
21,Tamar Braxton,6,906.3201502773054,40.0,False
21,Alek Skarlatos,7,797.3781439721012,26.5,False
21,Alexa PenaVega,7,1411.4592911561624,27.5,False
21,Andy Grammer,7,1131.6579320703504,28.0,False
21,Bindi Irwin,7,2193.091913809417,29.0,False
21,Carlos PenaVega,7,1917.8044142752663,28.0,False
21,Hayes Grier,7,1.0,28.0,True
21,Nick Carter,7,1608.299762069763,27.0,False
21,Tamar Braxton,7,939.3085426469386,27.0,False
21,Alek Skarlatos,8,933.1884728487723,25.0,False
21,Alexa PenaVega,8,1525.5996301515693,26.9998,False
21,Andy Grammer,8,1.0,23.9998,True
21,Bindi Irwin,8,2542.6516396943966,28.0,False
21,Carlos PenaVega,8,2256.7140063602683,28.9998,False
21,Nick Carter,8,1803.136362276384,33.0,False
21,Tamar Braxton,8,937.7098886686097,28.0,False
21,Alek Skarlatos,9,1194.2253375117484,25.5,False
21,Alexa PenaVega,9,1.0,30.0,True
21,Bindi Irwin,9,2993.3939123541354,30.0,False
21,Carlos PenaVega,9,2705.9637919596007,27.0,False
21,Nick Carter,9,2099.640334350772,27.5,False
21,Tamar Braxton,9,1005.7766238237452,24.5,True
21,Alek Skarlatos,10,1364.083692052181,28.5,False
21,Bindi Irwin,10,3313.4707953190305,31.5,False
21,Carlos PenaVega,10,3033.512128036694,31.5,False
21,Nick Carter,10,2288.933384592094,27.0,False
21,Alek Skarlatos,11,2335.7226436516803,27.999899999999997,False
21,Bindi Irwin,11,4388.317055204783,30.0,False
21,Carlos PenaVega,11,1.0,30.0,True
21,Nick Carter,11,3274.9603011435365,30.0,False
22,Antonio Brown,1,795.3341731520262,21.0,False
22,Doug Flutie,1,439.08059377960933,15.0,False
22,Geraldo Rivera,1,112.35945624533453,13.0,False
22,Ginger Zee,1,1108.599368248427,23.0,False
22,Jodie Sweetin,1,1002.9300496624094,20.0,False
22,Kim Fields,1,801.6546995810331,20.0,False
22,Marla Maples,1,739.124092957537,21.0,False
22,Mischa Barton,1,274.91278228165174,16.0,False
22,Nyle DiMarco,1,1375.184752604244,23.0,False
22,Paige VanZant,1,1270.3375976872721,21.0,False
22,Von Miller,1,783.7277753861977,21.0,False
22,Wanya Morris,1,1296.7546584142553,23.0,False
22,Antonio Brown,2,787.7319698897476,19.0,False
22,Doug Flutie,2,430.1597085419798,20.0,False
22,Geraldo Rivera,2,110.81217947617775,13.0,True
22,Ginger Zee,2,1115.222670256946,21.0,False
22,Jodie Sweetin,2,1006.9335738266423,21.0,False
22,Kim Fields,2,789.9874050839912,19.0,False
22,Marla Maples,2,727.243924954998,20.0,False
22,Mischa Barton,2,271.32121236534226,15.0,False
22,Nyle DiMarco,2,1392.2432237056485,20.0,False
22,Paige VanZant,2,1293.1226648616507,24.0,False
22,Von Miller,2,773.492710943412,20.0,False
22,Wanya Morris,2,1301.7287560934626,24.0,False
22,Antonio Brown,3,778.7175951078232,20.0,False
22,Doug Flutie,3,417.44420893032037,20.0,False
22,Ginger Zee,3,1138.3481511926911,21.0,False
22,Jodie Sweetin,3,1023.0235203833969,23.0,False
22,Kim Fields,3,773.7326541771497,22.0,False
22,Marla Maples,3,712.1407064859642,21.0,False
22,Mischa Barton,3,273.6907232979451,18.0,True
22,Nyle DiMarco,3,1441.1923292888168,25.0,False
22,Paige VanZant,3,1359.6245948341143,23.0,False
22,Von Miller,3,760.2371350895329,20.0,False
22,Wanya Morris,3,1321.8483812122472,24.0,False
22,Antonio Brown,4,846.900267280038,35.0,False
22,Doug Flutie,4,489.5170458917688,24.0,False
22,Ginger Zee,4,1256.795580105968,36.0,False
22,Jodie Sweetin,4,1130.4622984731982,27.0,False
22,Kim Fields,4,835.5730165232275,32.0,False
22,Marla Maples,4,1.0,28.0,True
22,Nyle DiMarco,4,1600.361066592888,34.0,False
22,Paige VanZant,4,1569.9794492894334,36.0,False
22,Von Miller,4,828.7858816417921,32.0,False
22,Wanya Morris,4,1440.6253942016856,35.0,False
22,Antonio Brown,5,777.1859685811972,26.0,False
22,Doug Flutie,5,451.56662372708524,28.0,False
22,Ginger Zee,5,1255.3667651374583,32.0,False
22,Jodie Sweetin,5,1123.376212307951,35.0,False
22,Kim Fields,5,772.1937141589057,28.0,False
22,Nyle DiMarco,5,1664.649222758687,37.0,False
22,Paige VanZant,5,1733.9542530356632,31.0,False
22,Von Miller,5,773.497073013476,29.0,False
22,Wanya Morris,5,1448.2101672795775,30.0,False
22,Antonio Brown,6,678.591393859489,27.0,False
22,Doug Flutie,6,414.6091435509604,21.0,True
22,Ginger Zee,6,1243.0322675515247,24.0,False
22,Jodie Sweetin,6,1098.7671972698663,25.0,False
22,Kim Fields,6,696.9916420636613,24.0,False
22,Nyle DiMarco,6,1743.8181498799527,25.0,False
22,Paige VanZant,6,1973.053563280865,28.0,False
22,Von Miller,6,705.066879300504,24.0,False
22,Wanya Morris,6,1446.0697632431759,29.0,False
22,Antonio Brown,7,815.70191280478,26.0,False
22,Ginger Zee,7,1503.0790273220491,27.5,False
22,Jodie Sweetin,7,1321.9569265411176,25.5,False
22,Kim Fields,7,1.0,26.0,True
22,Nyle DiMarco,7,2119.891222899019,28.0,False
22,Paige VanZant,7,2551.447974406385,27.5,False
22,Von Miller,7,1.0,26.0,True
22,Wanya Morris,7,1685.9229360266472,27.5,False
22,Antonio Brown,8,861.8044867625009,27.0,False
22,Ginger Zee,8,1725.3753494695266,30.0,False
22,Jodie Sweetin,8,1.0,30.0,True
22,Nyle DiMarco,8,2469.501694380803,29.0,False
22,Paige VanZant,8,3118.2521134950152,28.0,False
22,Wanya Morris,8,1824.066355892153,25.0,False
22,Antonio Brown,9,1025.190358120833,27.5,True
22,Ginger Zee,9,2133.9515425892096,28.0,False
22,Nyle DiMarco,9,2996.9887651899703,28.5,False
22,Paige VanZant,9,3842.8693340999876,29.5,False
22,Wanya Morris,9,1.0,30.0,True
22,Ginger Zee,10,2368.3580082624835,28.333199999999998,False
22,Nyle DiMarco,10,3320.4248735064934,28.9998,False
22,Paige VanZant,10,4311.217118231023,29.666600000000003,False
23,Amber Rose,1,446.61962686476625,24.0,False
23,Babyface,1,556.9008129841549,26.0,False
23,Calvin Johnson Jr.,1,1012.3052558343538,26.0,False
23,Jake T. Austin,1,337.40459450697284,22.0,False
23,James Hinchcliffe,1,1542.2270241899032,31.0,False
23,Jana Kramer,1,1013.6271886023492,27.0,False
23,Laurie Hernandez,1,1393.3214967749984,31.0,False
23,Marilu Henner,1,894.3090150878759,27.0,False
23,Maureen McCormick,1,610.6029470986873,22.0,False
23,Rick Perry,1,121.52860478148084,20.0,False
23,Ryan Lochte,1,451.0272776780755,24.0,False
23,Terra Jole,1,1120.2686342287889,25.0,False
23,Vanilla Ice,1,499.8575213675911,25.0,False
23,Amber Rose,2,462.82162328878786,24.0,False
23,Babyface,2,567.0530502933424,30.0,False
23,Calvin Johnson Jr.,2,1049.5889965827052,28.0,False
23,Jake T. Austin,2,1.0,24.0,True
23,James Hinchcliffe,2,1595.7163583341933,29.0,False
23,Jana Kramer,2,1064.6594592456206,29.0,False
23,Laurie Hernandez,2,1426.263873747303,32.0,False
23,Marilu Henner,2,911.0955347455532,27.0,False
23,Maureen McCormick,2,632.7042605885734,26.0,False
23,Rick Perry,2,147.7384845855963,22.0,False
23,Ryan Lochte,2,476.27669127161386,24.0,False
23,Terra Jole,2,1146.9268526434712,31.0,False
23,Vanilla Ice,2,518.1548146732382,26.0,False
23,Amber Rose,3,439.24520252519557,25.0,False
23,Babyface,3,529.0019528868434,25.0,False
23,Calvin Johnson Jr.,3,1070.7278823837962,32.0,False
23,James Hinchcliffe,3,1646.7301461227535,29.0,False
23,Jana Kramer,3,1115.072131310336,26.0,False
23,Laurie Hernandez,3,1446.6024767291833,31.0,False
23,Marilu Henner,3,880.8621878741963,28.0,False
23,Maureen McCormick,3,617.9647796572137,28.0,False
23,Rick Perry,3,142.82288604834602,23.0,True
23,Ryan Lochte,3,472.65400385177,25.0,False
23,Terra Jole,3,1142.15866758869,30.0,False
23,Vanilla Ice,3,496.157683021677,23.0,False
23,Amber Rose,4,467.8452525060335,24.0,False
23,Babyface,4,538.7027597665918,18.0,True
23,Calvin Johnson Jr.,4,1158.2716536369346,23.0,False
23,James Hinchcliffe,4,1767.635744244042,28.0,False
23,Jana Kramer,4,1247.4010987527288,23.0,False
23,Laurie Hernandez,4,1556.2328077683487,30.0,False
23,Marilu Henner,4,883.4724972576743,21.0,False
23,Maureen McCormick,4,653.1562665976015,24.0,False
23,Ryan Lochte,4,529.2835152194845,22.0,False
23,Terra Jole,4,1196.9984042505596,25.0,False
23,Vanilla Ice,4,1.0,23.0,True
23,Amber Rose,5,481.8739613934038,24.0,False
23,Calvin Johnson Jr.,5,1238.4254371587033,24.0,False
23,James Hinchcliffe,5,1869.8086014795779,29.0,False
23,Jana Kramer,5,1376.0701782249423,26.0,False
23,Laurie Hernandez,5,1693.1404939446509,25.0,False
23,Marilu Henner,5,849.1507739115347,27.0,False
23,Maureen McCormick,5,669.1450187723577,24.0,False
23,Ryan Lochte,5,574.9694763484945,24.0,False
23,Terra Jole,5,1247.4160587663343,27.0,False
23,Amber Rose,6,437.4707489725698,28.0,True
23,Calvin Johnson Jr.,6,1257.722701510699,37.0,False
23,James Hinchcliffe,6,1897.9638711797847,38.0,False
23,Jana Kramer,6,1432.6365388145043,40.0,False
23,Laurie Hernandez,6,1816.797273248932,37.0,False
23,Marilu Henner,6,732.3451395459714,34.0,False
23,Maureen McCormick,6,620.1782552111099,31.0,False
23,Ryan Lochte,6,557.3026858151273,30.0,False
23,Terra Jole,6,1247.5827857012994,30.0,False
23,Calvin Johnson Jr.,7,1410.3294846785661,37.0,False
23,James Hinchcliffe,7,2057.6661266425217,37.0,False
23,Jana Kramer,7,1598.5857732978832,34.5,False
23,Laurie Hernandez,7,2118.679615621559,34.5,False
23,Marilu Henner,7,745.7454176159238,32.0,False
23,Maureen McCormick,7,1.0,33.0,True
23,Ryan Lochte,7,671.8964117232969,33.0,False
23,Terra Jole,7,1396.0971704202504,34.5,False
23,Calvin Johnson Jr.,8,1515.4255256917959,30.0,False
23,James Hinchcliffe,8,2177.6216742847314,34.9998,False
23,Jana Kramer,8,1691.6999286526072,30.0,False
23,Laurie Hernandez,8,2401.279330675142,33.0,False
23,Marilu Henner,8,721.2231271035392,23.0,False
23,Ryan Lochte,8,1.0,26.0,True
23,Terra Jole,8,1491.750413592184,24.0,False
23,Calvin Johnson Jr.,9,1514.7015870293803,37.0,False
23,James Hinchcliffe,9,2195.7341282981265,36.0,False
23,Jana Kramer,9,1657.7649416662232,40.0,False
23,Laurie Hernandez,9,2574.9010357047164,40.0,False
23,Marilu Henner,9,605.3822280666036,36.0,True
23,Terra Jole,9,1451.516079234949,38.0,False
23,Calvin Johnson Jr.,10,1736.4816875285403,28.0,False
23,James Hinchcliffe,10,2440.2255286914624,29.5,False
23,Jana Kramer,10,1835.3301927128405,29.0,False
23,Laurie Hernandez,10,2942.501019971679,30.0,False
23,Terra Jole,10,1045.461571095477,30.0,True
23,Calvin Johnson Jr.,11,1977.6563927297518,38.3331,False
23,James Hinchcliffe,11,2699.3172891948175,38.9998,False
23,Jana Kramer,11,2036.9593526949575,35.5,True
23,Laurie Hernandez,11,3286.066965380473,39.333200000000005,False
24,Bonner Bolton,1,507.6111444072822,22.0,False
24,Charo,1,351.11269442208874,21.0,False
24,Chris Kattan,1,124.46003463613172,17.0,False
24,David Ross,1,754.0647755363677,28.0,False
24,Erika Jayne,1,638.2521576179078,24.0,False
24,Heather Morris,1,1359.7552468596361,28.0,False
24,Mr. T,1,178.5135157543045,20.0,False
24,Nancy Kerrigan,1,1180.1492452868558,28.0,False
24,Nick Viall,1,570.185510777334,24.0,False
24,Normani,1,1508.4715839617047,27.0,False
24,Rashad Jennings,1,1363.2417772432507,31.0,False
24,Simone Biles,1,1464.1823134971346,32.0,False
24,Bonner Bolton,2,491.3514885779729,28.0,False
24,Charo,2,347.2309426598517,25.0,False
24,Chris Kattan,2,123.88721009014809,22.0,True
24,David Ross,2,726.0342511069546,27.0,False
24,Erika Jayne,2,630.7751594944624,28.0,False
24,Heather Morris,2,1366.0764438696913,30.0,False
24,Mr. T,2,175.58873447650763,22.0,False
24,Nancy Kerrigan,2,1175.0362129931048,28.0,False
24,Nick Viall,2,562.0799805242694,25.0,False
24,Normani,2,1542.0455121884045,32.0,False
24,Rashad Jennings,2,1379.2476891104077,32.0,False
24,Simone Biles,2,1480.646374908224,29.0,False
24,Bonner Bolton,3,497.74941342336626,24.0,False
24,Charo,3,1.0,24.0,True
24,David Ross,3,714.3700589429848,31.0,False
24,Erika Jayne,3,658.7637146320421,26.0,False
24,Heather Morris,3,1420.0575385998372,33.0,False
24,Mr. T,3,215.08441877340744,24.0,False
24,Nancy Kerrigan,3,1206.561991102532,33.0,False
24,Nick Viall,3,587.2145789905347,26.0,False
24,Normani,3,1662.7312387188836,34.0,False
24,Rashad Jennings,3,1469.2962532500976,28.0,False
24,Simone Biles,3,1567.1707935663128,32.0,False
24,Bonner Bolton,4,439.14434212511685,32.0,False
24,David Ross,4,632.8988112727378,31.0,False
24,Erika Jayne,4,631.5919648103315,30.0,False
24,Heather Morris,4,1415.5664445685254,35.0,False
24,Mr. T,4,203.5972005901599,28.0,True
24,Nancy Kerrigan,4,1172.335426947475,33.0,False
24,Nick Viall,4,547.9206983766288,30.0,False
24,Normani,4,1774.9930549931878,32.0,False
24,Rashad Jennings,4,1555.3725267125506,39.0,False
24,Simone Biles,4,1626.579529603286,36.0,False
24,Bonner Bolton,5,466.01087676980427,30.0,False
24,David Ross,5,642.831355872986,29.0,False
24,Erika Jayne,5,1.0,32.0,True
24,Heather Morris,5,1486.2095967507219,34.0,False
24,Nancy Kerrigan,5,1213.6484229002278,36.0,False
24,Nick Viall,5,585.2401062993018,34.0,False
24,Normani,5,2023.1549372139173,39.0,False
24,Rashad Jennings,5,1788.9106679557806,32.0,False
24,Simone Biles,5,1792.9940362372613,38.0,False
24,Bonner Bolton,6,589.2398080373928,31.5,False
24,David Ross,6,763.6413450232328,31.0,False
24,Heather Morris,6,1.0,37.0,True
24,Nancy Kerrigan,6,1326.4148461528744,33.5,False
24,Nick Viall,6,694.6233207967948,30.5,False
24,Normani,6,2399.020234717922,36.0,False
24,Rashad Jennings,6,2179.020962299665,35.0,False
24,Simone Biles,6,2047.0394829721165,34.5,False
24,Bonner Bolton,7,852.4776778390369,31.0,False
24,David Ross,7,1049.1839968837146,32.0,False
24,Nancy Kerrigan,7,1.0,36.0,True
24,Nick Viall,7,1.0,34.0,True
24,Normani,7,2935.7186759246183,42.0,False
24,Rashad Jennings,7,2757.0366632679616,39.0,False
24,Simone Biles,7,2403.582986084666,39.0,False
24,Bonner Bolton,8,710.4919966191139,29.0,True
24,David Ross,8,967.6628845826574,32.5,False
24,Normani,8,3076.395839056383,39.5,False
24,Rashad Jennings,8,2957.0917104820433,37.5,False
24,Simone Biles,8,2288.357569259804,36.0,False
24,David Ross,9,1829.7854115770158,35.0,False
24,Normani,9,4113.154903620504,38.0,False
24,Rashad Jennings,9,4056.0596848024798,38.5,False
24,Simone Biles,9,1.0,40.0,True
24,David Ross,10,1733.1029263040177,36.3333,False
24,Normani,10,4138.073125346102,39.333200000000005,False
24,Rashad Jennings,10,4128.82394834988,39.6666,False
25,Barbara Corcoran,1,64.82158510809226,14.0,False
25,Debbie Gibson,1,550.4080444040718,17.0,False
25,Derek Fisher,1,504.8314166193396,18.0,False
25,Drew Scott,1,712.5272629820254,16.0,False
25,Frankie Muniz,1,972.5916196951473,19.0,False
25,Jordan Fisher,1,1570.609920254918,22.0,False
25,Lindsey Stirling,1,1379.5617135387838,22.0,False
25,Nick Lachey,1,359.81527442965364,18.0,False
25,Nikki Bella,1,740.6492018518044,20.0,False
25,Sasha Pieterse,1,576.4441777075517,18.0,False
25,Terrell Owens,1,593.8778006164971,15.0,False
25,Vanessa Lachey,1,962.9170447953352,21.0,False
25,Victoria Arlen,1,1010.9449379967803,19.0,False
25,Barbara Corcoran,2,101.68995693556866,17.0,True
25,Debbie Gibson,2,1.0,20.5,True
25,Derek Fisher,2,544.5037083621685,19.0,False
25,Drew Scott,2,757.3305329335487,20.5,False
25,Frankie Muniz,2,1033.2614375662565,24.0,False
25,Jordan Fisher,2,1636.7622325635703,24.0,False
25,Lindsey Stirling,2,1429.0989629929065,22.5,False
25,Nick Lachey,2,388.1225319612521,19.0,False
25,Nikki Bella,2,781.3075181636972,19.5,False
25,Sasha Pieterse,2,613.476706954122,22.5,False
25,Terrell Owens,2,651.2801662917221,19.5,False
25,Vanessa Lachey,2,1000.9785778989825,23.5,False
25,Victoria Arlen,2,1061.187667376204,22.0,False
25,Derek Fisher,3,539.9564063233585,21.0,False
25,Drew Scott,3,756.0171289411571,23.0,False
25,Frankie Muniz,3,1072.027079038226,21.0,False
25,Jordan Fisher,3,1694.0822016967807,25.0,False
25,Lindsey Stirling,3,1452.182976272631,27.0,False
25,Nick Lachey,3,361.0932441372992,21.0,False
25,Nikki Bella,3,776.2438091960548,21.0,False
25,Sasha Pieterse,3,600.5045962606571,19.0,False
25,Terrell Owens,3,678.9406054641861,21.0,False
25,Vanessa Lachey,3,992.1114439602547,23.0,False
25,Victoria Arlen,3,1076.8405087093943,22.0,False
25,Derek Fisher,4,1.0,23.0,True
25,Drew Scott,4,779.1889834042539,24.0,False
25,Frankie Muniz,4,1168.7064083602468,24.0,False
25,Jordan Fisher,4,1826.6636960079202,29.0,False
25,Lindsey Stirling,4,1535.873115532807,26.0,False
25,Nick Lachey,4,365.18196431768934,22.0,False
25,Nikki Bella,4,800.2143623519909,24.0,False
25,Sasha Pieterse,4,622.5764307864217,24.0,False
25,Terrell Owens,4,748.1583761783207,24.0,False
25,Vanessa Lachey,4,1016.9757414799252,24.0,False
25,Victoria Arlen,4,1135.4609215804232,27.0,False
25,Drew Scott,5,791.275804708413,25.0,False
25,Frankie Muniz,5,1286.35499434482,29.0,False
25,Jordan Fisher,5,2004.2201044306157,30.0,False
25,Lindsey Stirling,5,1662.9692038754392,28.0,False
25,Nick Lachey,5,377.77346397765615,22.0,False
25,Nikki Bella,5,816.7208641292119,27.0,False
25,Sasha Pieterse,5,1.0,24.0,True
25,Terrell Owens,5,817.7875298128006,25.0,False
25,Vanessa Lachey,5,1042.4802460476121,24.0,False
25,Victoria Arlen,5,1199.417788673432,27.0,False
25,Drew Scott,6,716.0212436609553,30.0,False
25,Frankie Muniz,6,1337.1282130825537,31.0,False
25,Jordan Fisher,6,2145.6634975438055,39.0,False
25,Lindsey Stirling,6,1762.6460210455225,40.0,False
25,Nick Lachey,6,325.60126832932815,26.0,True
25,Nikki Bella,6,742.4884983859209,36.0,False
25,Terrell Owens,6,801.5520599602377,37.0,False
25,Vanessa Lachey,6,984.6777821478734,36.0,False
25,Victoria Arlen,6,1184.2214158438019,31.0,False
25,Drew Scott,7,807.5025935069779,28.5,False
25,Frankie Muniz,7,1563.1792400568384,30.0,False
25,Jordan Fisher,7,2483.3009908613453,27.0,False
25,Lindsey Stirling,7,2071.050272065739,25.5,False
25,Nikki Bella,7,815.932466526304,24.0,True
25,Terrell Owens,7,932.0807279904537,24.5,False
25,Vanessa Lachey,7,1.0,27.0,True
25,Victoria Arlen,7,1325.9537089923413,28.5,False
25,Drew Scott,8,1030.8799513622341,23.5,False
25,Frankie Muniz,8,1913.7948190790478,26.5,False
25,Jordan Fisher,8,2958.4361765310346,30.0,False
25,Lindsey Stirling,8,2531.436988508753,27.0,False
25,Terrell Owens,8,1.0,25.5,True
25,Victoria Arlen,8,1564.4520645189277,24.0,False
25,Drew Scott,9,1289.0305114622022,24.0,False
25,Frankie Muniz,9,2275.321576903353,25.5,False
25,Jordan Fisher,9,3431.6186971515817,29.0,False
25,Lindsey Stirling,9,3003.0292144828622,28.5,False
25,Victoria Arlen,9,1.0,28.0,True
25,Drew Scott,10,1194.7004771031443,37.5,True
25,Frankie Muniz,10,2253.1964339170645,38.8887,False
25,Jordan Fisher,10,3489.047423294589,40.0,False
25,Lindsey Stirling,10,3063.0556656852027,40.0,False
26,Adam Rippon,1,3378.3880617546597,24.0,False
26,Arike Ogunbowale,1,990.8232512801316,20.0,False
26,Chris Mazdzer,1,676.7157546634413,21.0,False
26,Jamie Anderson,1,1.0,19.0,True
26,Jennie Finch Daigle,1,204.72168632722114,21.0,False
26,Johnny Damon,1,1.0,18.0,True
26,Josh Norman,1,2092.473156239681,24.0,False
26,Kareem Abdul-Jabbar,1,130.14975242926891,17.0,False
26,Mirai Nagasu,1,1333.3833301331158,23.0,False
26,Tonya Harding,1,1191.345007172483,23.0,False
26,Adam Rippon,2,3606.0745878500543,37.0,False
26,Arike Ogunbowale,2,1.0,35.0,True
26,Chris Mazdzer,2,770.9736322854881,33.0,False
26,Jennie Finch Daigle,2,296.7154766541183,31.5,False
26,Josh Norman,2,2298.9408146778965,31.5,False
26,Kareem Abdul-Jabbar,2,226.3195293585033,29.5,True
26,Mirai Nagasu,2,1428.1388511871503,37.0,False
26,Tonya Harding,2,1371.8371079867889,33.0,False
26,Adam Rippon,3,3803.152273301759,41.0,False
26,Chris Mazdzer,3,685.544495840829,33.0,True
26,Jennie Finch Daigle,3,214.5975708976024,29.0,True
26,Josh Norman,3,2463.620822332895,38.0,False
26,Mirai Nagasu,3,1342.5758666073225,35.0,True
26,Tonya Harding,3,1490.5089710195934,35.0,False
26,Adam Rippon,4,4582.76018548519,29.0,False
26,Josh Norman,4,3215.435880197179,28.5,False
26,Tonya Harding,4,2201.8039343176315,28.0,False
27,Alexis Ren,1,1142.205039650411,22.0,False
27,Bobby Bones,1,571.8369339475702,20.0,False
27,Danelle Umstead,1,384.20549981094547,18.0,False
27,DeMarcus Ware,1,986.0120264415009,23.0,False
27,Evanna Lynch,1,1036.2836296243254,18.0,False
27,Joe Amabile,1,113.8748578497153,14.0,False
27,John Schneider,1,588.8826746358011,18.0,False
27,Juan Pablo Di Pace,1,1300.349327519667,22.0,False
27,Mary Lou Retton,1,901.9895094064744,20.0,False
27,Milo Manheim,1,1259.2944985997092,20.0,False
27,Nancy McKeon,1,569.0968589315424,19.5,False
27,Nikki Glaser,1,1.0,17.5,True
27,Tinashe,1,1144.9691435823372,23.0,False
27,Alexis Ren,2,1185.8221716461028,24.5,False
27,Bobby Bones,2,592.9695588792633,19.5,False
27,Danelle Umstead,2,1.0,18.5,True
27,DeMarcus Ware,2,1010.3811351271953,23.5,False
27,Evanna Lynch,2,1099.053554043333,24.0,False
27,Joe Amabile,2,142.88740169654017,17.5,False
27,John Schneider,2,616.5574389627351,21.5,False
27,Juan Pablo Di Pace,2,1344.107460206716,26.0,False
27,Mary Lou Retton,2,933.097463925544,23.0,False
27,Milo Manheim,2,1314.0385164987295,26.0,False
27,Nancy McKeon,2,594.1220628728086,20.5,False
27,Tinashe,2,1165.963236141034,26.0,False
27,Alexis Ren,3,1264.9768858977682,26.0,False
27,Bobby Bones,3,621.1751031222785,23.0,False
27,DeMarcus Ware,3,1044.64443169413,26.0,False
27,Evanna Lynch,3,1221.9756007544302,27.0,False
27,Joe Amabile,3,183.76785922999213,18.0,False
27,John Schneider,3,655.145871759686,21.0,False
27,Juan Pablo Di Pace,3,1419.057375251226,30.0,False
27,Mary Lou Retton,3,980.3215964031422,24.0,False
27,Milo Manheim,3,1416.6416579257823,27.0,False
27,Nancy McKeon,3,1.0,22.0,True
27,Tinashe,3,1191.293617961564,27.0,False
27,Alexis Ren,4,1439.1011360217083,25.0,False
27,Bobby Bones,4,678.7729459531156,20.0,False
27,DeMarcus Ware,4,1110.9387164056445,22.0,False
27,Evanna Lynch,4,1494.862156171184,24.0,False
27,Joe Amabile,4,261.1504759215359,15.0,False
27,John Schneider,4,730.3450005683092,21.0,False
27,Juan Pablo Di Pace,4,1565.8459665406087,24.0,False
27,Mary Lou Retton,4,1075.0757185727111,26.0,False
27,Milo Manheim,4,1642.9078838451817,29.0,False
27,Tinashe,4,1.0,26.0,True
27,Alexis Ren,5,1480.4494228350766,29.0,False
27,Bobby Bones,5,625.6066619995929,21.0,False
27,DeMarcus Ware,5,1054.8972732154207,26.0,False
27,Evanna Lynch,5,1619.7572497279637,24.0,False
27,Joe Amabile,5,212.1791044989051,17.0,False
27,John Schneider,5,678.0031247989469,24.0,False
27,Juan Pablo Di Pace,5,1565.9402994108207,29.0,False
27,Mary Lou Retton,5,1038.381805726137,25.0,False
27,Milo Manheim,5,1724.785057787138,27.0,False
27,Alexis Ren,6,1665.1391087858121,27.0,False
27,Bobby Bones,6,698.4794133210336,22.0,False
27,DeMarcus Ware,6,1099.3581591727905,26.0,False
27,Evanna Lynch,6,1913.7793749531445,29.0,False
27,Joe Amabile,6,267.56021139584726,22.0,False
27,John Schneider,6,724.4931837379233,19.0,False
27,Juan Pablo Di Pace,6,1666.512935346009,30.0,False
27,Mary Lou Retton,6,1.0,24.0,True
27,Milo Manheim,6,1963.67761328744,30.0,False
27,Alexis Ren,7,2012.8674712851225,27.5,False
27,Bobby Bones,7,932.2326436066387,26.5,False
27,DeMarcus Ware,7,1.0,26.5,True
27,Evanna Lynch,7,2374.890085746764,29.5,False
27,Joe Amabile,7,440.26330316176467,23.5,False
27,John Schneider,7,1.0,27.0,True
27,Juan Pablo Di Pace,7,1869.727552307635,28.0,False
27,Milo Manheim,7,2368.018943892074,29.0,False
27,Alexis Ren,8,2423.334233155566,29.0,False
27,Bobby Bones,8,1239.597178610643,22.5,False
27,Evanna Lynch,8,2883.720655036916,29.0,False
27,Joe Amabile,8,624.1791319665591,23.0,True
27,Juan Pablo Di Pace,8,1.0,30.0,True
27,Milo Manheim,8,2828.1688012303143,27.5,False
27,Alexis Ren,9,1.0,28.5,True
27,Bobby Bones,9,2170.1891267265787,27.0,False
27,Evanna Lynch,9,3959.012757852219,30.0,False
27,Milo Manheim,9,3869.798115421202,30.0,False
28,Ally Brooke,1,1200.3410093923078,16.0,False
28,Hannah Brown,1,1239.0691165867984,20.0,False
28,James Van Der Beek,1,1229.3542059189335,21.0,False
28,Karamo Brown,1,763.667482191879,17.0,False
28,Kate Flannery,1,1003.7631260253663,15.0,False
28,Kel Mitchell,1,1086.675785193647,16.0,False
28,Lamar Odom,1,93.71409363886305,11.0,False
