season,celebrity,week,fan_vote_est,judge_score,eliminated
22,Wanya Morris,1,1296.754658,23,FALSE
22,Antonio Brown,2,787.7319699,19,FALSE
22,Doug Flutie,2,430.1597085,20,FALSE
22,Geraldo Rivera,2,110.8121795,13,TRUE
22,Ginger Zee,2,1115.22267,21,FALSE
22,Jodie Sweetin,2,1006.933574,21,FALSE
22,Kim Fields,2,789.9874051,19,FALSE
22,Marla Maples,2,727.243925,20,FALSE
22,Mischa Barton,2,271.3212124,15,FALSE
22,Nyle DiMarco,2,1392.243224,20,FALSE
22,Paige VanZant,2,1293.122665,24,FALSE
22,Von Miller,2,773.4927109,20,FALSE
22,Wanya Morris,2,1301.728756,24,FALSE
22,Antonio Brown,3,778.7175951,20,FALSE
22,Doug Flutie,3,417.4442089,20,FALSE
22,Ginger Zee,3,1138.348151,21,FALSE
22,Jodie Sweetin,3,1023.02352,23,FALSE
22,Kim Fields,3,773.7326542,22,FALSE
22,Marla Maples,3,712.1407065,21,FALSE
22,Mischa Barton,3,273.6907233,18,TRUE
22,Nyle DiMarco,3,1441.192329,25,FALSE
22,Paige VanZant,3,1359.624595,23,FALSE
22,Von Miller,3,760.2371351,20,FALSE
22,Wanya Morris,3,1321.848381,24,FALSE
22,Antonio Brown,4,846.9002673,35,FALSE
22,Doug Flutie,4,489.5170459,24,FALSE
22,Ginger Zee,4,1256.79558,36,FALSE
22,Jodie Sweetin,4,1130.462298,27,FALSE
22,Kim Fields,4,835.5730165,32,FALSE
22,Marla Maples,4,1,28,TRUE
22,Nyle DiMarco,4,1600.361067,34,FALSE
22,Paige VanZant,4,1569.979449,36,FALSE
22,Von Miller,4,828.7858816,32,FALSE
22,Wanya Morris,4,1440.625394,35,FALSE
22,Antonio Brown,5,777.1859686,26,FALSE
22,Doug Flutie,5,451.5666237,28,FALSE
22,Ginger Zee,5,1255.366765,32,FALSE
22,Jodie Sweetin,5,1123.376212,35,FALSE
22,Kim Fields,5,772.1937142,28,FALSE
22,Nyle DiMarco,5,1664.649223,37,FALSE
22,Paige VanZant,5,1733.954253,31,FALSE
22,Von Miller,5,773.497073,29,FALSE
22,Wanya Morris,5,1448.210167,30,FALSE
22,Antonio Brown,6,678.5913939,27,FALSE
22,Doug Flutie,6,414.6091436,21,TRUE
22,Ginger Zee,6,1243.032268,24,FALSE
22,Jodie Sweetin,6,1098.767197,25,FALSE
22,Kim Fields,6,696.9916421,24,FALSE
22,Nyle DiMarco,6,1743.81815,25,FALSE
22,Paige VanZant,6,1973.053563,28,FALSE
22,Von Miller,6,705.0668793,24,FALSE
22,Wanya Morris,6,1446.069763,29,FALSE
22,Antonio Brown,7,815.7019128,26,FALSE
22,Ginger Zee,7,1503.079027,27.5,FALSE
22,Jodie Sweetin,7,1321.956927,25.5,FALSE
22,Kim Fields,7,1,26,TRUE
22,Nyle DiMarco,7,2119.891223,28,FALSE
22,Paige VanZant,7,2551.447974,27.5,FALSE
22,Von Miller,7,1,26,TRUE
22,Wanya Morris,7,1685.922936,27.5,FALSE
22,Antonio Brown,8,861.8044868,27,FALSE
22,Ginger Zee,8,1725.375349,30,FALSE
22,Jodie Sweetin,8,1,30,TRUE
22,Nyle DiMarco,8,2469.501694,29,FALSE
22,Paige VanZant,8,3118.252113,28,FALSE
22,Wanya Morris,8,1824.066356,25,FALSE
22,Antonio Brown,9,1025.190358,27.5,TRUE
22,Ginger Zee,9,2133.951543,28,FALSE
22,Nyle DiMarco,9,2996.988765,28.5,FALSE
22,Paige VanZant,9,3842.869334,29.5,FALSE
22,Wanya Morris,9,1,30,TRUE
22,Ginger Zee,10,2368.358008,28.3332,FALSE
22,Nyle DiMarco,10,3320.424874,28.9998,FALSE
22,Paige VanZant,10,4311.217118,29.6666,FALSE
23,Amber Rose,1,446.6196269,24,FALSE
23,Babyface,1,556.900813,26,FALSE
23,Calvin Johnson Jr.,1,1012.305256,26,FALSE
23,Jake T. Austin,1,337.4045945,22,FALSE
23,James Hinchcliffe,1,1542.227024,31,FALSE
23,Jana Kramer,1,1013.627189,27,FALSE
23,Laurie Hernandez,1,1393.321497,31,FALSE
23,Marilu Henner,1,894.3090151,27,FALSE
23,Maureen McCormick,1,610.6029471,22,FALSE
23,Rick Perry,1,121.5286048,20,FALSE
23,Ryan Lochte,1,451.0272777,24,FALSE
23,Terra Jole,1,1120.268634,25,FALSE
23,Vanilla Ice,1,499.8575214,25,FALSE
23,Amber Rose,2,462.8216233,24,FALSE
23,Babyface,2,567.0530503,30,FALSE
23,Calvin Johnson Jr.,2,1049.588997,28,FALSE
23,Jake T. Austin,2,1,24,TRUE
23,James Hinchcliffe,2,1595.716358,29,FALSE
23,Jana Kramer,2,1064.659459,29,FALSE
23,Laurie Hernandez,2,1426.263874,32,FALSE
23,Marilu Henner,2,911.0955347,27,FALSE
23,Maureen McCormick,2,632.7042606,26,FALSE
23,Rick Perry,2,147.7384846,22,FALSE
23,Ryan Lochte,2,476.2766913,24,FALSE
23,Terra Jole,2,1146.926853,31,FALSE
23,Vanilla Ice,2,518.1548147,26,FALSE
23,Amber Rose,3,439.2452025,25,FALSE
23,Babyface,3,529.0019529,25,FALSE
23,Calvin Johnson Jr.,3,1070.727882,32,FALSE
23,James Hinchcliffe,3,1646.730146,29,FALSE
23,Jana Kramer,3,1115.072131,26,FALSE
23,Laurie Hernandez,3,1446.602477,31,FALSE
23,Marilu Henner,3,880.8621879,28,FALSE
23,Maureen McCormick,3,617.9647797,28,FALSE
23,Rick Perry,3,142.822886,23,TRUE
23,Ryan Lochte,3,472.6540039,25,FALSE
23,Terra Jole,3,1142.158668,30,FALSE
23,Vanilla Ice,3,496.157683,23,FALSE
23,Amber Rose,4,467.8452525,24,FALSE
23,Babyface,4,538.7027598,18,TRUE
23,Calvin Johnson Jr.,4,1158.271654,23,FALSE
23,James Hinchcliffe,4,1767.635744,28,FALSE
23,Jana Kramer,4,1247.401099,23,FALSE
23,Laurie Hernandez,4,1556.232808,30,FALSE
23,Marilu Henner,4,883.4724973,21,FALSE
23,Maureen McCormick,4,653.1562666,24,FALSE
23,Ryan Lochte,4,529.2835152,22,FALSE
23,Terra Jole,4,1196.998404,25,FALSE
23,Vanilla Ice,4,1,23,TRUE
23,Amber Rose,5,481.8739614,24,FALSE
23,Calvin Johnson Jr.,5,1238.425437,24,FALSE
23,James Hinchcliffe,5,1869.808601,29,FALSE
23,Jana Kramer,5,1376.070178,26,FALSE
23,Laurie Hernandez,5,1693.140494,25,FALSE
23,Marilu Henner,5,849.1507739,27,FALSE
23,Maureen McCormick,5,669.1450188,24,FALSE
23,Ryan Lochte,5,574.9694763,24,FALSE
23,Terra Jole,5,1247.416059,27,FALSE
23,Amber Rose,6,437.470749,28,TRUE
23,Calvin Johnson Jr.,6,1257.722702,37,FALSE
23,James Hinchcliffe,6,1897.963871,38,FALSE
23,Jana Kramer,6,1432.636539,40,FALSE
23,Laurie Hernandez,6,1816.797273,37,FALSE
23,Marilu Henner,6,732.3451395,34,FALSE
23,Maureen McCormick,6,620.1782552,31,FALSE
23,Ryan Lochte,6,557.3026858,30,FALSE
23,Terra Jole,6,1247.582786,30,FALSE
23,Calvin Johnson Jr.,7,1410.329485,37,FALSE
23,James Hinchcliffe,7,2057.666127,37,FALSE
23,Jana Kramer,7,1598.585773,34.5,FALSE
23,Laurie Hernandez,7,2118.679616,34.5,FALSE
23,Marilu Henner,7,745.7454176,32,FALSE
23,Maureen McCormick,7,1,33,TRUE
23,Ryan Lochte,7,671.8964117,33,FALSE
23,Terra Jole,7,1396.09717,34.5,FALSE
23,Calvin Johnson Jr.,8,1515.425526,30,FALSE
23,James Hinchcliffe,8,2177.621674,34.9998,FALSE
23,Jana Kramer,8,1691.699929,30,FALSE
23,Laurie Hernandez,8,2401.279331,33,FALSE
23,Marilu Henner,8,721.2231271,23,FALSE
23,Ryan Lochte,8,1,26,TRUE
23,Terra Jole,8,1491.750414,24,FALSE
23,Calvin Johnson Jr.,9,1514.701587,37,FALSE
23,James Hinchcliffe,9,2195.734128,36,FALSE
23,Jana Kramer,9,1657.764942,40,FALSE
23,Laurie Hernandez,9,2574.901036,40,FALSE
23,Marilu Henner,9,605.3822281,36,TRUE
23,Terra Jole,9,1451.516079,38,FALSE
23,Calvin Johnson Jr.,10,1736.481688,28,FALSE
23,James Hinchcliffe,10,2440.225529,29.5,FALSE
23,Jana Kramer,10,1835.330193,29,FALSE
23,Laurie Hernandez,10,2942.50102,30,FALSE
23,Terra Jole,10,1045.461571,30,TRUE
23,Calvin Johnson Jr.,11,1977.656393,38.3331,FALSE
23,James Hinchcliffe,11,2699.317289,38.9998,FALSE
23,Jana Kramer,11,2036.959353,35.5,TRUE
23,Laurie Hernandez,11,3286.066965,39.3332,FALSE
24,Bonner Bolton,1,507.6111444,22,FALSE
24,Charo,1,351.1126944,21,FALSE
24,Chris Kattan,1,124.4600346,17,FALSE
24,David Ross,1,754.0647755,28,FALSE
24,Erika Jayne,1,638.2521576,24,FALSE
24,Heather Morris,1,1359.755247,28,FALSE
24,Mr. T,1,178.5135158,20,FALSE
24,Nancy Kerrigan,1,1180.149245,28,FALSE
24,Nick Viall,1,570.1855108,24,FALSE
24,Normani,1,1508.471584,27,FALSE
24,Rashad Jennings,1,1363.241777,31,FALSE
24,Simone Biles,1,1464.182313,32,FALSE
24,Bonner Bolton,2,491.3514886,28,FALSE
24,Charo,2,347.2309427,25,FALSE
24,Chris Kattan,2,123.8872101,22,TRUE
24,David Ross,2,726.0342511,27,FALSE
24,Erika Jayne,2,630.7751595,28,FALSE
24,Heather Morris,2,1366.076444,30,FALSE
24,Mr. T,2,175.5887345,22,FALSE
24,Nancy Kerrigan,2,1175.036213,28,FALSE
24,Nick Viall,2,562.0799805,25,FALSE
24,Normani,2,1542.045512,32,FALSE
24,Rashad Jennings,2,1379.247689,32,FALSE
24,Simone Biles,2,1480.646375,29,FALSE
24,Bonner Bolton,3,497.7494134,24,FALSE
24,Charo,3,1,24,TRUE
24,David Ross,3,714.3700589,31,FALSE
24,Erika Jayne,3,658.7637146,26,FALSE
24,Heather Morris,3,1420.057539,33,FALSE
24,Mr. T,3,215.0844188,24,FALSE
24,Nancy Kerrigan,3,1206.561991,33,FALSE
24,Nick Viall,3,587.214579,26,FALSE
24,Normani,3,1662.731239,34,FALSE
24,Rashad Jennings,3,1469.296253,28,FALSE
24,Simone Biles,3,1567.170794,32,FALSE
24,Bonner Bolton,4,439.1443421,32,FALSE
24,David Ross,4,632.8988113,31,FALSE
24,Erika Jayne,4,631.5919648,30,FALSE
24,Heather Morris,4,1415.566445,35,FALSE
24,Mr. T,4,203.5972006,28,TRUE
24,Nancy Kerrigan,4,1172.335427,33,FALSE
24,Nick Viall,4,547.9206984,30,FALSE
24,Normani,4,1774.993055,32,FALSE
24,Rashad Jennings,4,1555.372527,39,FALSE
24,Simone Biles,4,1626.57953,36,FALSE
24,Bonner Bolton,5,466.0108768,30,FALSE
24,David Ross,5,642.8313559,29,FALSE
24,Erika Jayne,5,1,32,TRUE
24,Heather Morris,5,1486.209597,34,FALSE
24,Nancy Kerrigan,5,1213.648423,36,FALSE
24,Nick Viall,5,585.2401063,34,FALSE
24,Normani,5,2023.154937,39,FALSE
24,Rashad Jennings,5,1788.910668,32,FALSE
24,Simone Biles,5,1792.994036,38,FALSE
24,Bonner Bolton,6,589.239808,31.5,FALSE
24,David Ross,6,763.641345,31,FALSE
24,Heather Morris,6,1,37,TRUE
24,Nancy Kerrigan,6,1326.414846,33.5,FALSE
24,Nick Viall,6,694.6233208,30.5,FALSE
24,Normani,6,2399.020235,36,FALSE
24,Rashad Jennings,6,2179.020962,35,FALSE
24,Simone Biles,6,2047.039483,34.5,FALSE
24,Bonner Bolton,7,852.4776778,31,FALSE
24,David Ross,7,1049.183997,32,FALSE
24,Nancy Kerrigan,7,1,36,TRUE
24,Nick Viall,7,1,34,TRUE
24,Normani,7,2935.718676,42,FALSE
24,Rashad Jennings,7,2757.036663,39,FALSE
24,Simone Biles,7,2403.582986,39,FALSE
24,Bonner Bolton,8,710.4919966,29,TRUE
24,David Ross,8,967.6628846,32.5,FALSE
24,Normani,8,3076.395839,39.5,FALSE
24,Rashad Jennings,8,2957.09171,37.5,FALSE
24,Simone Biles,8,2288.357569,36,FALSE
24,David Ross,9,1829.785412,35,FALSE
24,Normani,9,4113.154904,38,FALSE
24,Rashad Jennings,9,4056.059685,38.5,FALSE
24,Simone Biles,9,1,40,TRUE
24,David Ross,10,1733.102926,36.3333,FALSE
24,Normani,10,4138.073125,39.3332,FALSE
24,Rashad Jennings,10,4128.823948,39.6666,FALSE
25,Barbara Corcoran,1,64.82158511,14,FALSE
25,Debbie Gibson,1,550.4080444,17,FALSE
25,Derek Fisher,1,504.8314166,18,FALSE
25,Drew Scott,1,712.527263,16,FALSE
25,Frankie Muniz,1,972.5916197,19,FALSE
25,Jordan Fisher,1,1570.60992,22,FALSE
25,Lindsey Stirling,1,1379.561714,22,FALSE
25,Nick Lachey,1,359.8152744,18,FALSE
25,Nikki Bella,1,740.6492019,20,FALSE
25,Sasha Pieterse,1,576.4441777,18,FALSE
25,Terrell Owens,1,593.8778006,15,FALSE
25,Vanessa Lachey,1,962.9170448,21,FALSE
25,Victoria Arlen,1,1010.944938,19,FALSE
25,Barbara Corcoran,2,101.6899569,17,TRUE
25,Debbie Gibson,2,1,20.5,TRUE
25,Derek Fisher,2,544.5037084,19,FALSE
25,Drew Scott,2,757.3305329,20.5,FALSE
25,Frankie Muniz,2,1033.261438,24,FALSE
25,Jordan Fisher,2,1636.762233,24,FALSE
25,Lindsey Stirling,2,1429.098963,22.5,FALSE
25,Nick Lachey,2,388.122532,19,FALSE
25,Nikki Bella,2,781.3075182,19.5,FALSE
25,Sasha Pieterse,2,613.476707,22.5,FALSE
25,Terrell Owens,2,651.2801663,19.5,FALSE
25,Vanessa Lachey,2,1000.978578,23.5,FALSE
25,Victoria Arlen,2,1061.187667,22,FALSE
25,Derek Fisher,3,539.9564063,21,FALSE
25,Drew Scott,3,756.0171289,23,FALSE
25,Frankie Muniz,3,1072.027079,21,FALSE
25,Jordan Fisher,3,1694.082202,25,FALSE
25,Lindsey Stirling,3,1452.182976,27,FALSE
25,Nick Lachey,3,361.0932441,21,FALSE
25,Nikki Bella,3,776.2438092,21,FALSE
25,Sasha Pieterse,3,600.5045963,19,FALSE
25,Terrell Owens,3,678.9406055,21,FALSE
25,Vanessa Lachey,3,992.111444,23,FALSE
25,Victoria Arlen,3,1076.840509,22,FALSE
25,Derek Fisher,4,1,23,TRUE
25,Drew Scott,4,779.1889834,24,FALSE
25,Frankie Muniz,4,1168.706408,24,FALSE
25,Jordan Fisher,4,1826.663696,29,FALSE
25,Lindsey Stirling,4,1535.873116,26,FALSE
25,Nick Lachey,4,365.1819643,22,FALSE
25,Nikki Bella,4,800.2143624,24,FALSE
25,Sasha Pieterse,4,622.5764308,24,FALSE
25,Terrell Owens,4,748.1583762,24,FALSE
25,Vanessa Lachey,4,1016.975741,24,FALSE
25,Victoria Arlen,4,1135.460922,27,FALSE
25,Drew Scott,5,791.2758047,25,FALSE
25,Frankie Muniz,5,1286.354994,29,FALSE
25,Jordan Fisher,5,2004.220104,30,FALSE
25,Lindsey Stirling,5,1662.969204,28,FALSE
25,Nick Lachey,5,377.773464,22,FALSE
25,Nikki Bella,5,816.7208641,27,FALSE
25,Sasha Pieterse,5,1,24,TRUE
25,Terrell Owens,5,817.7875298,25,FALSE
25,Vanessa Lachey,5,1042.480246,24,FALSE
25,Victoria Arlen,5,1199.417789,27,FALSE
25,Drew Scott,6,716.0212437,30,FALSE
25,Frankie Muniz,6,1337.128213,31,FALSE
25,Jordan Fisher,6,2145.663498,39,FALSE
25,Lindsey Stirling,6,1762.646021,40,FALSE
25,Nick Lachey,6,325.6012683,26,TRUE
25,Nikki Bella,6,742.4884984,36,FALSE
25,Terrell Owens,6,801.55206,37,FALSE
25,Vanessa Lachey,6,984.6777821,36,FALSE
25,Victoria Arlen,6,1184.221416,31,FALSE
25,Drew Scott,7,807.5025935,28.5,FALSE
25,Frankie Muniz,7,1563.17924,30,FALSE
25,Jordan Fisher,7,2483.300991,27,FALSE
25,Lindsey Stirling,7,2071.050272,25.5,FALSE
25,Nikki Bella,7,815.9324665,24,TRUE
25,Terrell Owens,7,932.080728,24.5,FALSE
25,Vanessa Lachey,7,1,27,TRUE
25,Victoria Arlen,7,1325.953709,28.5,FALSE
25,Drew Scott,8,1030.879951,23.5,FALSE
25,Frankie Muniz,8,1913.794819,26.5,FALSE
25,Jordan Fisher,8,2958.436177,30,FALSE
25,Lindsey Stirling,8,2531.436989,27,FALSE
25,Terrell Owens,8,1,25.5,TRUE
25,Victoria Arlen,8,1564.452065,24,FALSE
25,Drew Scott,9,1289.030511,24,FALSE
25,Frankie Muniz,9,2275.321577,25.5,FALSE
25,Jordan Fisher,9,3431.618697,29,FALSE
25,Lindsey Stirling,9,3003.029214,28.5,FALSE
25,Victoria Arlen,9,1,28,TRUE
25,Drew Scott,10,1194.700477,37.5,TRUE
25,Frankie Muniz,10,2253.196434,38.8887,FALSE
25,Jordan Fisher,10,3489.047423,40,FALSE
25,Lindsey Stirling,10,3063.055666,40,FALSE
26,Adam Rippon,1,3378.388062,24,FALSE
26,Arike Ogunbowale,1,990.8232513,20,FALSE
26,Chris Mazdzer,1,676.7157547,21,FALSE
26,Jamie Anderson,1,1,19,TRUE
26,Jennie Finch Daigle,1,204.7216863,21,FALSE
26,Johnny Damon,1,1,18,TRUE
26,Josh Norman,1,2092.473156,24,FALSE
26,Kareem Abdul-Jabbar,1,130.1497524,17,FALSE
26,Mirai Nagasu,1,1333.38333,23,FALSE
26,Tonya Harding,1,1191.345007,23,FALSE
26,Adam Rippon,2,3606.074588,37,FALSE
26,Arike Ogunbowale,2,1,35,TRUE
26,Chris Mazdzer,2,770.9736323,33,FALSE
26,Jennie Finch Daigle,2,296.7154767,31.5,FALSE
26,Josh Norman,2,2298.940815,31.5,FALSE
26,Kareem Abdul-Jabbar,2,226.3195294,29.5,TRUE
26,Mirai Nagasu,2,1428.138851,37,FALSE
26,Tonya Harding,2,1371.837108,33,FALSE
26,Adam Rippon,3,3803.152273,41,FALSE
26,Chris Mazdzer,3,685.5444958,33,TRUE
26,Jennie Finch Daigle,3,214.5975709,29,TRUE
26,Josh Norman,3,2463.620822,38,FALSE
26,Mirai Nagasu,3,1342.575867,35,TRUE
26,Tonya Harding,3,1490.508971,35,FALSE
26,Adam Rippon,4,4582.760185,29,FALSE
26,Josh Norman,4,3215.43588,28.5,FALSE
26,Tonya Harding,4,2201.803934,28,FALSE
27,Alexis Ren,1,1142.20504,22,FALSE
27,Bobby Bones,1,571.8369339,20,FALSE
27,Danelle Umstead,1,384.2054998,18,FALSE
27,DeMarcus Ware,1,986.0120264,23,FALSE
27,Evanna Lynch,1,1036.28363,18,FALSE
27,Joe Amabile,1,113.8748578,14,FALSE
27,John Schneider,1,588.8826746,18,FALSE
27,Juan Pablo Di Pace,1,1300.349328,22,FALSE
27,Mary Lou Retton,1,901.9895094,20,FALSE
27,Milo Manheim,1,1259.294499,20,FALSE
27,Nancy McKeon,1,569.0968589,19.5,FALSE
27,Nikki Glaser,1,1,17.5,TRUE
27,Tinashe,1,1144.969144,23,FALSE
27,Alexis Ren,2,1185.822172,24.5,FALSE
27,Bobby Bones,2,592.9695589,19.5,FALSE
27,Danelle Umstead,2,1,18.5,TRUE
27,DeMarcus Ware,2,1010.381135,23.5,FALSE
27,Evanna Lynch,2,1099.053554,24,FALSE
27,Joe Amabile,2,142.8874017,17.5,FALSE
27,John Schneider,2,616.557439,21.5,FALSE
27,Juan Pablo Di Pace,2,1344.10746,26,FALSE
27,Mary Lou Retton,2,933.0974639,23,FALSE
27,Milo Manheim,2,1314.038516,26,FALSE
27,Nancy McKeon,2,594.1220629,20.5,FALSE
27,Tinashe,2,1165.963236,26,FALSE
27,Alexis Ren,3,1264.976886,26,FALSE
27,Bobby Bones,3,621.1751031,23,FALSE
27,DeMarcus Ware,3,1044.644432,26,FALSE
27,Evanna Lynch,3,1221.975601,27,FALSE
27,Joe Amabile,3,183.7678592,18,FALSE
27,John Schneider,3,655.1458718,21,FALSE
27,Juan Pablo Di Pace,3,1419.057375,30,FALSE
27,Mary Lou Retton,3,980.3215964,24,FALSE
27,Milo Manheim,3,1416.641658,27,FALSE
27,Nancy McKeon,3,1,22,TRUE
27,Tinashe,3,1191.293618,27,FALSE
27,Alexis Ren,4,1439.101136,25,FALSE
27,Bobby Bones,4,678.772946,20,FALSE
27,DeMarcus Ware,4,1110.938716,22,FALSE
27,Evanna Lynch,4,1494.862156,24,FALSE
27,Joe Amabile,4,261.1504759,15,FALSE
27,John Schneider,4,730.3450006,21,FALSE
27,Juan Pablo Di Pace,4,1565.845967,24,FALSE
27,Mary Lou Retton,4,1075.075719,26,FALSE
27,Milo Manheim,4,1642.907884,29,FALSE
27,Tinashe,4,1,26,TRUE
27,Alexis Ren,5,1480.449423,29,FALSE
27,Bobby Bones,5,625.606662,21,FALSE
27,DeMarcus Ware,5,1054.897273,26,FALSE
27,Evanna Lynch,5,1619.75725,24,FALSE
27,Joe Amabile,5,212.1791045,17,FALSE
27,John Schneider,5,678.0031248,24,FALSE
27,Juan Pablo Di Pace,5,1565.940299,29,FALSE
27,Mary Lou Retton,5,1038.381806,25,FALSE
27,Milo Manheim,5,1724.785058,27,FALSE
27,Alexis Ren,6,1665.139109,27,FALSE
27,Bobby Bones,6,698.4794133,22,FALSE
27,DeMarcus Ware,6,1099.358159,26,FALSE
27,Evanna Lynch,6,1913.779375,29,FALSE
27,Joe Amabile,6,267.5602114,22,FALSE
27,John Schneider,6,724.4931837,19,FALSE
27,Juan Pablo Di Pace,6,1666.512935,30,FALSE
27,Mary Lou Retton,6,1,24,TRUE
27,Milo Manheim,6,1963.677613,30,FALSE
27,Alexis Ren,7,2012.867471,27.5,FALSE
27,Bobby Bones,7,932.2326436,26.5,FALSE
27,DeMarcus Ware,7,1,26.5,TRUE
27,Evanna Lynch,7,2374.890086,29.5,FALSE
27,Joe Amabile,7,440.2633032,23.5,FALSE
27,John Schneider,7,1,27,TRUE
27,Juan Pablo Di Pace,7,1869.727552,28,FALSE
27,Milo Manheim,7,2368.018944,29,FALSE
27,Alexis Ren,8,2423.334233,29,FALSE
27,Bobby Bones,8,1239.597179,22.5,FALSE
27,Evanna Lynch,8,2883.720655,29,FALSE
27,Joe Amabile,8,624.179132,23,TRUE
27,Juan Pablo Di Pace,8,1,30,TRUE
27,Milo Manheim,8,2828.168801,27.5,FALSE
27,Alexis Ren,9,1,28.5,TRUE
27,Bobby Bones,9,2170.189127,27,FALSE
27,Evanna Lynch,9,3959.012758,30,FALSE
27,Milo Manheim,9,3869.798115,30,FALSE
28,Ally Brooke,1,1200.341009,16,FALSE
28,Hannah Brown,1,1239.069117,20,FALSE
28,James Van Der Beek,1,1229.354206,21,FALSE
28,Karamo Brown,1,763.6674822,17,FALSE
28,Kate Flannery,1,1003.763126,15,FALSE
28,Kel Mitchell,1,1086.675785,16,FALSE
28,Lamar Odom,1,93.71409364,11,FALSE
28,Lauren Alaina,1,1055.900399,19,FALSE
28,Mary Wilson,1,549.1148158,17,FALSE
28,Ray Lewis,1,416.0230167,15,FALSE
28,Sailor Brinkley-Cook,1,1088.043574,18,FALSE
28,Sean Spicer,1,274.333375,12,FALSE
28,Ally Brooke,2,1174.910888,20,FALSE
28,Hannah Brown,2,1587.949873,24,FALSE
28,James Van Der Beek,2,1334.444889,20,FALSE
28,Karamo Brown,2,918.147614,19,FALSE
28,Kate Flannery,2,892.2557126,21,FALSE
28,Kel Mitchell,2,1052.200476,20,FALSE
28,Lamar Odom,2,275.8671755,12,FALSE
28,Lauren Alaina,2,1238.584075,19,FALSE
28,Mary Wilson,2,179.6575199,15,TRUE
28,Ray Lewis,2,161.6272953,15,TRUE
28,Sailor Brinkley-Cook,2,909.6036479,18,FALSE
28,Sean Spicer,2,274.7508328,16,FALSE
28,Ally Brooke,3,1335.001615,24,FALSE
28,Hannah Brown,3,1425.092761,21,FALSE
28,James Van Der Beek,3,1352.798045,23,FALSE
28,Karamo Brown,3,873.9002003,16,FALSE
28,Kate Flannery,3,1017.959174,24,FALSE
28,Kel Mitchell,3,1200.56151,20,FALSE
28,Lamar Odom,3,225.8054782,12,FALSE
28,Lauren Alaina,3,1193.391739,20,FALSE
28,Sailor Brinkley-Cook,3,1087.512239,23,FALSE
28,Sean Spicer,3,287.9772398,15,FALSE
28,Ally Brooke,4,1452.779641,32,FALSE
28,Hannah Brown,4,1339.657233,32,FALSE
28,James Van Der Beek,4,1344.698791,28,FALSE
28,Karamo Brown,4,829.779081,28,FALSE
28,Kate Flannery,4,1028.108567,26,FALSE
28,Kel Mitchell,4,1295.721073,32,FALSE
28,Lamar Odom,4,187.0602632,20,TRUE
28,Lauren Alaina,4,1152.92125,32,FALSE
28,Sailor Brinkley-Cook,4,1129.319827,31,FALSE
28,Sean Spicer,4,239.9542724,21,FALSE
28,Ally Brooke,5,1619.323413,27,FALSE
28,Hannah Brown,5,1322.965319,25,FALSE
28,James Van Der Beek,5,1346.021846,26,FALSE
28,Karamo Brown,5,808.0290476,21,FALSE
28,Kate Flannery,5,1019.811844,24,FALSE
28,Kel Mitchell,5,1415.122708,26,FALSE
28,Lauren Alaina,5,1132.920784,23,FALSE
28,Sailor Brinkley-Cook,5,1134.10221,24,FALSE
28,Sean Spicer,5,201.702829,19,FALSE
28,Ally Brooke,6,1508.114443,25,FALSE
28,Hannah Brown,6,1765.526327,24,FALSE
28,James Van Der Beek,6,1184.55134,27,FALSE
28,Karamo Brown,6,1434.555742,25,FALSE
28,Kate Flannery,6,781.1859458,27,FALSE
28,Kel Mitchell,6,1333.566528,26,FALSE
28,Lauren Alaina,6,1350.055269,26,FALSE
28,Sailor Brinkley-Cook,6,641.4444042,27,TRUE
28,Sean Spicer,6,1,21,FALSE
28,Ally Brooke,7,1787.972488,27,FALSE
28,Hannah Brown,7,1560.152492,26,FALSE
28,James Van Der Beek,7,1278.464758,27,FALSE
28,Karamo Brown,7,1052.103869,24.5,TRUE
28,Kate Flannery,7,1113.510024,24,FALSE
28,Kel Mitchell,7,1694.48557,25.5,FALSE
28,Lauren Alaina,7,1368.309452,27,FALSE
28,Sean Spicer,7,145.0013483,21,FALSE
28,Ally Brooke,8,2348.760592,30,FALSE
28,Hannah Brown,8,1665.985008,30.9998,FALSE
28,James Van Der Beek,8,1328.571063,31.9998,FALSE
28,Kate Flannery,8,1112.536319,25.9998,TRUE
28,Kel Mitchell,8,2006.933816,29.9998,FALSE
28,Lauren Alaina,8,1305.816852,24,FALSE
28,Sean Spicer,8,231.396351,20,FALSE
28,Ally Brooke,9,2867.927837,40,FALSE
28,Hannah Brown,9,1751.161153,35.5,FALSE
28,James Van Der Beek,9,1372.506562,36,FALSE
28,Kel Mitchell,9,2274.951077,37,FALSE
28,Lauren Alaina,9,1346.794821,35,FALSE
28,Sean Spicer,9,386.6585499,25,TRUE
28,Ally Brooke,10,3128.017932,29.5,FALSE
28,Hannah Brown,10,1837.048081,27,FALSE
28,James Van Der Beek,10,1315.139134,25.5,TRUE
28,Kel Mitchell,10,2399.233915,28.5,FALSE
28,Lauren Alaina,10,1320.560938,27,FALSE
28,Ally Brooke,11,3580.553882,30,FALSE
28,Hannah Brown,11,2070.434594,29,FALSE
28,Kel Mitchell,11,2812.10423,29.5,FALSE
28,Lauren Alaina,11,1536.907294,28.5,TRUE
29,AJ McLean,1,841.9427857,18,FALSE
29,Anne Heche,1,402.7960448,18,FALSE
29,Carole Baskin,1,154.1635571,11,FALSE
29,Charles Oakley,1,139.6348844,12,FALSE
